,open,close,high,low,volume,H-L,H-PC,L-PC,TR,ATR,Upper Basic,Lower Basic,Upper Band,Lower Band,SuperTrend
189,41.65,42.8,42.45,41.35,0,1.1000000000000014,0.25,0.8500000000000014,1.1000000000000014,2.2396466624726084,48.61893998741783,35.18106001258218,48.38235998562037,36.9941289041645,48.38235998562037
190,42.3,46.8,43.05,42.0,0,1.0499999999999972,0.25,0.7999999999999972,1.0499999999999972,2.090940829663532,48.79782248899059,36.25217751100941,48.38235998562037,36.9941289041645,48.38235998562037
191,42.7,47.5,46.95,42.65,0,4.300000000000004,0.15000000000000568,4.149999999999999,4.300000000000004,2.3670732259555907,51.90121967786677,37.698780322133224,48.38235998562037,37.698780322133224,48.38235998562037
192,46.05,47.85,48.0,45.85,0,2.1499999999999986,0.5,1.6499999999999986,2.1499999999999986,2.3399390727111418,53.94481721813342,39.90518278186657,48.38235998562037,39.90518278186657,48.38235998562037
193,47.9,41.7,48.4,47.4,0,1.0,0.5499999999999972,0.45000000000000284,1.0,2.172446688622249,54.417340065866746,41.38265993413325,48.38235998562037,41.38265993413325,48.38235998562037
194,48.0,42.2,48.25,41.35,0,6.899999999999999,6.549999999999997,0.3500000000000014,6.899999999999999,2.7633908525444677,53.0901725576334,36.50982744236659,48.38235998562037,41.38265993413325,48.38235998562037
195,41.8,47.5,42.45,40.8,0,1.6500000000000057,0.25,1.4000000000000057,1.6500000000000057,2.62421699597641,49.497650987929234,33.752349012070766,48.38235998562037,41.38265993413325,48.38235998562037
196,42.3,41.25,48.0,42.0,0,6.0,0.5,5.5,6.0,3.0461898714793585,54.138569614438076,35.861430385561924,48.38235998562037,41.38265993413325,48.38235998562037
197,41.8,41.4,41.8,41.15,0,0.6499999999999986,0.5499999999999972,0.10000000000000142,0.6499999999999986,2.7466661375444383,49.71499841263331,33.23500158736668,48.38235998562037,33.23500158736668,48.38235998562037
198,41.25,42.2,41.55,40.8,0,0.75,0.14999999999999858,0.6000000000000014,0.75,2.4970828703513837,48.66624861105415,33.68375138894584,48.38235998562037,33.68375138894584,48.38235998562037
199,41.65,42.8,42.45,41.35,0,1.1000000000000014,0.25,0.8500000000000014,1.1000000000000014,2.3224475115574608,48.86734253467239,34.93265746532762,48.38235998562037,34.93265746532762,48.38235998562037
200,42.3,46.8,43.05,42.0,0,1.0499999999999972,0.25,0.7999999999999972,1.0499999999999972,2.163391572612778,49.015174717838335,36.03482528216166,48.38235998562037,36.03482528216166,48.38235998562037
201,42.7,47.5,46.95,42.65,0,4.300000000000004,0.15000000000000568,4.149999999999999,4.300000000000004,2.4304676260361813,52.09140287810854,37.508597121891455,48.38235998562037,37.508597121891455,48.38235998562037
202,46.05,47.85,48.0,45.85,0,2.1499999999999986,0.5,1.6499999999999986,2.1499999999999986,2.395409172781658,54.111227518344975,39.73877248165502,48.38235998562037,39.73877248165502,48.38235998562037
203,47.9,41.7,48.4,47.4,0,1.0,0.5499999999999972,0.45000000000000284,1.0,2.220983026183951,54.56294907855185,41.237050921448144,48.38235998562037,41.237050921448144,48.38235998562037
204,48.0,42.2,48.25,41.35,0,6.899999999999999,6.549999999999997,0.3500000000000014,6.899999999999999,2.805860147910957,53.21758044373287,36.38241955626712,48.38235998562037,41.237050921448144,48.38235998562037
205,41.8,47.5,42.45,40.8,0,1.6500000000000057,0.25,1.4000000000000057,1.6500000000000057,2.661377629422088,49.60913288826627,33.64086711173373,48.38235998562037,41.237050921448144,48.38235998562037
206,42.3,41.25,48.0,42.0,0,6.0,0.5,5.5,6.0,3.078705425744327,54.23611627723298,35.76388372276702,48.38235998562037,41.237050921448144,48.38235998562037
207,41.8,41.4,41.8,41.15,0,0.6499999999999986,0.5499999999999972,0.10000000000000142,0.6499999999999986,2.775117247526286,49.800351742578854,33.149648257421134,48.38235998562037,41.237050921448144,48.38235998562037
208,41.25,42.2,41.55,40.8,0,0.75,0.14999999999999858,0.6000000000000014,0.75,2.5219775915855003,48.7409327747565,33.60906722524349,48.38235998562037,41.237050921448144,48.38235998562037
209,41.65,42.8,42.45,41.35,0,1.1000000000000014,0.25,0.8500000000000014,1.1000000000000014,2.344230392637313,48.93269117791195,34.86730882208806,48.38235998562037,41.237050921448144,48.38235998562037
210,42.3,46.8,43.05,42.0,0,1.0499999999999972,0.25,0.7999999999999972,1.0499999999999972,2.1824515935576483,49.072354780672946,35.97764521932705,48.38235998562037,41.237050921448144,48.38235998562037
211,42.7,47.5,46.95,42.65,0,4.300000000000004,0.15000000000000568,4.149999999999999,4.300000000000004,2.447145144362943,52.14143543308882,37.45856456691117,48.38235998562037,41.237050921448144,48.38235998562037
212,46.05,47.85,48.0,45.85,0,2.1499999999999986,0.5,1.6499999999999986,2.1499999999999986,2.410002001317575,54.15500600395272,39.69499399604727,48.38235998562037,41.237050921448144,48.38235998562037
213,47.9,41.7,48.4,47.4,0,1.0,0.5499999999999972,0.45000000000000284,1.0,2.233751751152878,54.60125525345863,41.198744746541365,48.38235998562037,41.237050921448144,48.38235998562037
214,48.0,42.2,48.25,41.35,0,6.899999999999999,6.549999999999997,0.3500000000000014,6.899999999999999,2.817032782258768,53.2510983467763,36.34890165322369,48.38235998562037,41.237050921448144,48.38235998562037
215,41.8,47.5,42.45,40.8,0,1.6500000000000057,0.25,1.4000000000000057,1.6500000000000057,2.671153684476423,49.63846105342927,33.61153894657073,48.38235998562037,41.237050921448144,48.38235998562037
216,42.3,41.25,48.0,42.0,0,6.0,0.5,5.5,6.0,3.08725947391687,54.26177842175061,35.73822157824939,48.38235998562037,41.237050921448144,48.38235998562037
217,41.8,41.4,41.8,41.15,0,0.6499999999999986,0.5499999999999972,0.10000000000000142,0.6499999999999986,2.7826020396772613,49.82280611903178,33.12719388096821,48.38235998562037,41.237050921448144,48.38235998562037
218,41.25,42.2,41.55,40.8,0,0.75,0.14999999999999858,0.6000000000000014,0.75,2.5285267847176036,48.76058035415281,33.58941964584719,48.38235998562037,41.237050921448144,48.38235998562037
219,41.65,42.8,42.45,41.35,0,1.1000000000000014,0.25,0.8500000000000014,1.1000000000000014,2.3499609366279035,48.94988280988372,34.85011719011629,48.38235998562037,41.237050921448144,48.38235998562037
220,42.3,46.8,43.05,42.0,0,1.0499999999999972,0.25,0.7999999999999972,1.0499999999999972,2.1874658195494154,49.08739745864825,35.96260254135175,48.38235998562037,41.237050921448144,48.38235998562037
221,42.7,47.5,46.95,42.65,0,4.300000000000004,0.15000000000000568,4.149999999999999,4.300000000000004,2.451532592105739,52.15459777631722,37.44540222368278,48.38235998562037,41.237050921448144,48.38235998562037
222,46.05,47.85,48.0,45.85,0,2.1499999999999986,0.5,1.6499999999999986,2.1499999999999986,2.4138410180925214,54.16652305427756,39.68347694572243,48.38235998562037,41.237050921448144,48.38235998562037
223,47.9,41.7,48.4,47.4,0,1.0,0.5499999999999972,0.45000000000000284,1.0,2.237110890830956,54.611332672492864,41.18866732750713,48.38235998562037,41.237050921448144,48.38235998562037
224,48.0,42.2,48.25,41.35,0,6.899999999999999,6.549999999999997,0.3500000000000014,6.899999999999999,2.8199720294770865,53.259916088431254,36.34008391156874,48.38235998562037,41.237050921448144,48.38235998562037
225,41.8,47.5,42.45,40.8,0,1.6500000000000057,0.25,1.4000000000000057,1.6500000000000057,2.6737255257924515,49.646176577377354,33.603823422622646,48.38235998562037,41.237050921448144,48.38235998562037
226,42.3,41.15,48.0,42.0,0,6.0,0.5,5.5,6.0,3.089509835068395,54.26852950520519,35.73147049479481,48.38235998562037,41.237050921448144,48.38235998562037
227,47.9,41.25,48.4,41.25,0,7.149999999999999,7.25,0.10000000000000142,7.25,3.6095711056848456,55.65371331705454,33.99628668294547,48.38235998562037,33.99628668294547,48.38235998562037
228,41.8,41.4,41.8,41.15,0,0.6499999999999986,0.5499999999999972,0.10000000000000142,0.6499999999999986,3.2396247174742396,51.193874152422715,31.756125847577273,48.38235998562037,33.99628668294547,48.38235998562037
229,41.25,42.2,41.55,40.8,0,0.75,0.14999999999999858,0.6000000000000014,0.75,2.9284216277899597,49.960264883369874,32.38973511663012,48.38235998562037,33.99628668294547,48.38235998562037
230,41.65,42.8,42.45,41.35,0,1.1000000000000014,0.25,0.8500000000000014,1.1000000000000014,2.699868924316215,49.99960677294865,33.80039322705136,48.38235998562037,33.99628668294547,48.38235998562037
231,42.3,46.8,43.05,42.0,0,1.0499999999999972,0.25,0.7999999999999972,1.0499999999999972,2.493635308776688,50.005905926330065,35.04409407366993,48.38235998562037,35.04409407366993,48.38235998562037
232,42.7,47.5,46.95,42.65,0,4.300000000000004,0.15000000000000568,4.149999999999999,4.300000000000004,2.7194308951796025,52.95829268553881,36.641707314461186,48.38235998562037,36.641707314461186,48.38235998562037
233,46.05,47.85,48.0,45.85,0,2.1499999999999986,0.5,1.6499999999999986,2.1499999999999986,2.648252033282152,54.869756099846455,38.98024390015354,48.38235998562037,38.98024390015354,48.38235998562037
234,47.9,41.7,48.4,47.4,0,1.0,0.5499999999999972,0.45000000000000284,1.0,2.442220529121883,55.22666158736565,40.57333841263435,48.38235998562037,40.57333841263435,48.38235998562037
235,48.0,41.15,48.25,41.35,0,6.899999999999999,6.549999999999997,0.3500000000000014,6.899999999999999,2.9994429629816475,53.79832888894494,35.80167111105506,48.38235998562037,40.57333841263435,48.38235998562037
236,41.8,42.2,41.85,41.25,0,0.6000000000000014,0.7000000000000028,0.10000000000000142,0.7000000000000028,2.712012592608942,49.686037777826826,33.41396222217317,48.38235998562037,40.57333841263435,48.38235998562037
237,41.8,47.5,42.45,40.8,0,1.6500000000000057,0.25,1.4000000000000057,1.6500000000000057,2.579261018532825,49.36278305559848,33.88721694440152,48.38235998562037,40.57333841263435,48.38235998562037
238,42.3,41.15,48.0,42.0,0,6.0,0.5,5.5,6.0,3.0068533912162216,54.02056017364866,35.97943982635134,48.38235998562037,40.57333841263435,48.38235998562037
239,47.9,41.25,48.4,41.25,0,7.149999999999999,7.25,0.10000000000000142,7.25,3.537246717314194,55.43674015194259,34.21325984805742,48.38235998562037,40.57333841263435,48.38235998562037
240,41.8,41.4,41.8,41.15,0,0.6499999999999986,0.5499999999999972,0.10000000000000142,0.6499999999999986,3.1763408776499196,51.004022632949756,31.945977367050236,48.38235998562037,40.57333841263435,48.38235998562037
241,41.25,42.2,41.55,40.8,0,0.75,0.14999999999999858,0.6000000000000014,0.75,2.8730482679436795,49.79414480383103,32.55585519616896,48.38235998562037,40.57333841263435,48.38235998562037
242,41.65,42.8,42.45,41.35,0,1.1000000000000014,0.25,0.8500000000000014,1.1000000000000014,2.6514172344507196,49.85425170335216,33.94574829664785,48.38235998562037,40.57333841263435,48.38235998562037
243,42.3,46.8,43.05,42.0,0,1.0499999999999972,0.25,0.7999999999999972,1.0499999999999972,2.4512400801443794,49.87872024043314,35.17127975956686,48.38235998562037,40.57333841263435,48.38235998562037
244,42.7,47.5,46.95,42.65,0,4.300000000000004,0.15000000000000568,4.149999999999999,4.300000000000004,2.6823350701263324,52.847005210378995,36.752994789621,48.38235998562037,40.57333841263435,48.38235998562037
245,46.05,47.85,48.0,45.85,0,2.1499999999999986,0.5,1.6499999999999986,2.1499999999999986,2.615793186360541,54.77237955908162,39.07762044091837,48.38235998562037,40.57333841263435,48.38235998562037
246,47.9,41.7,48.4,47.4,0,1.0,0.5499999999999972,0.45000000000000284,1.0,2.413819038065473,55.14145711419642,40.65854288580358,48.38235998562037,40.65854288580358,48.38235998562037
247,48.0,41.15,48.25,41.35,0,6.899999999999999,6.549999999999997,0.3500000000000014,6.899999999999999,2.974591658307289,53.72377497492187,35.87622502507813,48.38235998562037,40.65854288580358,48.38235998562037
248,41.8,42.2,41.85,41.25,0,0.6000000000000014,0.7000000000000028,0.10000000000000142,0.7000000000000028,2.690267701018878,49.62080310305663,33.479196896943364,48.38235998562037,40.65854288580358,48.38235998562037
249,41.8,47.5,42.45,40.8,0,1.6500000000000057,0.25,1.4000000000000057,1.6500000000000057,2.560234238391519,49.305702715174554,33.944297284825446,48.38235998562037,40.65854288580358,48.38235998562037
250,42.3,41.15,48.0,42.0,0,6.0,0.5,5.5,6.0,2.990204958592579,53.97061487577774,36.02938512422226,48.38235998562037,40.65854288580358,48.38235998562037
251,47.9,41.25,48.4,41.25,0,7.149999999999999,7.25,0.10000000000000142,7.25,3.5226793387685067,55.393038016305525,34.25696198369448,48.38235998562037,40.65854288580358,48.38235998562037
252,41.8,41.4,41.8,41.15,0,0.6499999999999986,0.5499999999999972,0.10000000000000142,0.6499999999999986,3.1635944214224434,50.96578326426732,31.984216735732666,48.38235998562037,40.65854288580358,48.38235998562037
253,41.25,42.2,41.55,40.8,0,0.75,0.14999999999999858,0.6000000000000014,0.75,2.8618951187446378,49.76068535623391,32.58931464376609,48.38235998562037,40.65854288580358,48.38235998562037
254,41.65,42.8,42.45,41.35,0,1.1000000000000014,0.25,0.8500000000000014,1.1000000000000014,2.641658228901558,49.82497468670468,33.97502531329533,48.38235998562037,40.65854288580358,48.38235998562037
255,42.3,46.8,43.05,42.0,0,1.0499999999999972,0.25,0.7999999999999972,1.0499999999999972,2.442700950288863,49.85310285086659,35.196897149133406,48.38235998562037,40.65854288580358,48.38235998562037
256,42.7,47.5,46.95,42.65,0,4.300000000000004,0.15000000000000568,4.149999999999999,4.300000000000004,2.6748633315027557,52.824589994508266,36.77541000549173,48.38235998562037,40.65854288580358,48.38235998562037
257,46.05,47.85,48.0,45.85,0,2.1499999999999986,0.5,1.6499999999999986,2.1499999999999986,2.609255415064911,54.75276624519473,39.097233754805266,48.38235998562037,40.65854288580358,48.38235998562037
258,47.9,41.7,48.4,47.4,0,1.0,0.5499999999999972,0.45000000000000284,1.0,2.408098488181797,55.12429546454539,40.67570453545461,48.38235998562037,40.67570453545461,48.38235998562037
259,48.0,41.15,48.25,41.35,0,6.899999999999999,6.549999999999997,0.3500000000000014,6.899999999999999,2.9695861771590724,53.708758531477216,35.89124146852278,48.38235998562037,40.67570453545461,48.38235998562037
260,41.8,42.2,41.85,41.25,0,0.6000000000000014,0.7000000000000028,0.10000000000000142,0.7000000000000028,2.6858879050141886,49.60766371504256,33.49233628495743,48.38235998562037,40.67570453545461,48.38235998562037
261,41.8,47.5,42.45,40.8,0,1.6500000000000057,0.25,1.4000000000000057,1.6500000000000057,2.556401916887416,49.29420575066225,33.95579424933775,48.38235998562037,40.67570453545461,48.38235998562037
262,42.3,41.15,48.0,42.0,0,6.0,0.5,5.5,6.0,2.986851677276489,53.960555031829465,36.039444968170535,48.38235998562037,40.67570453545461,48.38235998562037
263,47.9,41.25,48.4,41.25,0,7.149999999999999,7.25,0.10000000000000142,7.25,3.5197452176169275,55.38423565285078,34.26576434714922,48.38235998562037,40.67570453545461,48.38235998562037
264,41.8,41.4,41.8,41.15,0,0.6499999999999986,0.5499999999999972,0.10000000000000142,0.6499999999999986,3.161027065414811,50.95808119624443,31.99191880375556,48.38235998562037,40.67570453545461,48.38235998562037
265,41.25,42.2,41.55,40.8,0,0.75,0.14999999999999858,0.6000000000000014,0.75,2.85964868223796,49.75394604671388,32.596053953286116,48.38235998562037,40.67570453545461,48.38235998562037
266,41.65,42.8,42.45,41.35,0,1.1000000000000014,0.25,0.8500000000000014,1.1000000000000014,2.639692596958215,49.81907779087465,33.98092220912536,48.38235998562037,40.67570453545461,48.38235998562037
267,42.3,46.8,43.05,42.0,0,1.0499999999999972,0.25,0.7999999999999972,1.0499999999999972,2.4409810223384376,49.84794306701531,35.20205693298469,48.38235998562037,40.67570453545461,48.38235998562037
268,42.7,47.5,46.95,42.65,0,4.300000000000004,0.15000000000000568,4.149999999999999,4.300000000000004,2.6733583945461334,52.820075183638394,36.7799248163616,48.38235998562037,40.67570453545461,48.38235998562037
269,46.05,47.85,48.0,45.85,0,2.1499999999999986,0.5,1.6499999999999986,2.1499999999999986,2.6079385952278664,54.7488157856836,39.1011842143164,48.38235998562037,40.67570453545461,48.38235998562037
270,47.9,41.7,48.4,47.4,0,1.0,0.5499999999999972,0.45000000000000284,1.0,2.406946270824383,55.120838812473146,40.67916118752685,48.38235998562037,40.67916118752685,48.38235998562037
271,48.0,41.15,48.25,41.35,0,6.899999999999999,6.549999999999997,0.3500000000000014,6.899999999999999,2.9685779869713347,53.705733960914,35.89426603908599,48.38235998562037,40.67916118752685,48.38235998562037
272,41.8,42.2,41.85,41.25,0,0.6000000000000014,0.7000000000000028,0.10000000000000142,0.7000000000000028,2.6850057385999184,49.60501721579975,33.494982784200246,48.38235998562037,40.67916118752685,48.38235998562037
273,41.8,47.5,42.45,40.8,0,1.6500000000000057,0.25,1.4000000000000057,1.6500000000000057,2.555630021274929,49.29189006382479,33.95810993617521,48.38235998562037,40.67916118752685,48.38235998562037
274,42.3,41.15,48.0,42.0,0,6.0,0.5,5.5,6.0,2.986176268615563,53.95852880584669,36.04147119415331,48.38235998562037,40.67916118752685,48.38235998562037
275,47.9,41.25,48.4,41.25,0,7.149999999999999,7.25,0.10000000000000142,7.25,3.519154235038618,55.382462705115856,34.26753729488415,48.38235998562037,40.67916118752685,48.38235998562037
276,41.8,41.4,41.8,41.15,0,0.6499999999999986,0.5499999999999972,0.10000000000000142,0.6499999999999986,3.1605099556587906,50.95652986697637,31.99347013302362,48.38235998562037,40.67916118752685,48.38235998562037
277,41.25,42.2,41.55,40.8,0,0.75,0.14999999999999858,0.6000000000000014,0.75,2.859196211201442,49.75258863360432,32.597411366395676,48.38235998562037,40.67916118752685,48.38235998562037
278,41.65,42.8,42.45,41.35,0,1.1000000000000014,0.25,0.8500000000000014,1.1000000000000014,2.639296684801262,49.81789005440379,33.98210994559622,48.38235998562037,40.67916118752685,48.38235998562037
279,42.3,46.8,43.05,42.0,0,1.0499999999999972,0.25,0.7999999999999972,1.0499999999999972,2.4406345992011036,49.84690379760331,35.20309620239669,48.38235998562037,40.67916118752685,48.38235998562037
280,42.7,47.5,46.95,42.65,0,4.300000000000004,0.15000000000000568,4.149999999999999,4.300000000000004,2.673055274300966,52.819165822902896,36.7808341770971,48.38235998562037,40.67916118752685,48.38235998562037
281,46.05,47.85,48.0,45.85,0,2.1499999999999986,0.5,1.6499999999999986,2.1499999999999986,2.607673365013345,54.74802009504003,39.10197990495996,48.38235998562037,40.67916118752685,48.38235998562037
282,47.9,41.7,48.4,47.4,0,1.0,0.5499999999999972,0.45000000000000284,1.0,2.406714194386677,55.12014258316003,40.679857416839965,48.38235998562037,40.679857416839965,48.38235998562037
283,48.0,41.15,48.25,41.35,0,6.899999999999999,6.549999999999997,0.3500000000000014,6.899999999999999,2.9683749200883423,53.70512476026502,35.89487523973497,48.38235998562037,40.679857416839965,48.38235998562037
